,0,1,2,3,4,5,6,7,8,9
BC17086-24_Tumor,0.0,0.0,0.0,0.0,0.0067111058139607905,0.0,0.01027966660952617,1.1868852810969188,0.0037355264889648463,0.0
BC17086-25_Tumor,0.012872171070614004,0.0,0.04753116307771424,0.0,0.0,0.0,0.0,0.8275135710109728,0.0,0.0
BC17086-35_Tumor,0.0,0.0,0.4463805209799903,0.0,0.005692764344573955,0.0,0.0,0.10124056874252214,0.0,0.0
BC258_Tumor,0.01223681312901031,0.0,0.006967189823268623,0.0,0.0,0.0,0.5815227471184765,0.00016706770156650654,0.0,0.061644649609996466
BC302_Tumor,0.0,0.0,0.8383822136057323,0.0,0.0,0.0,0.0,0.08380573692321258,0.0,0.11145074197385596
BC394_Tumor,0.06304120327202208,0.0,0.016842344761455387,0.0,0.0,0.0,0.9234269383606217,0.006455588536704319,0.0,0.0
BC401_Tumor,0.0,0.0,0.0,0.008970263453004374,0.0,0.0,1.4553782003326956,0.0,0.027818457869409154,0.0
BC419_Tumor,0.0,0.0,1.1739145432009257,0.0,0.0,0.0,0.0,0.0,0.03932790973841699,0.0
BC428_Tumor,0.04278437861823825,0.0,0.38763490141368184,0.0,0.0,0.0,0.0,0.06396206125208428,0.0,0.0
wu_natgen_CID3946,0.0,0.08738570710435879,0.0,0.07967167878255843,0.13813528479687343,0.13316259159721872,0.0,0.0,0.0,0.0
wu_natgen_CID4040,0.3272474692030974,0.572621928990108,0.0,0.10483359717395631,0.13993616437826134,0.21507583672960753,0.0,0.01675346949986114,0.042324366225506393,0.012916708357667573
